127;244;177;126;land;false;forest;1
128;183;141;254;land;false;marsh;1
129;153;114;241;land;false;forest;1
130;250;141;199;land;false;plains;1
131;145;216;151;land;false;plains;1
132;114;232;155;land;false;forest;1
133;196;171;244;land;false;plains;1
134;149;141;254;land;false;forest;1
135;86;229;209;land;true;forest;1
136;88;199;224;land;false;plains;1
137;147;239;150;land;false;forest;1
138;229;235;229;land;true;forest;1
139;202;101;222;land;false;forest;1
140;251;207;167;land;false;forest;1
141;201;128;173;land;false;plains;1
142;226;208;155;land;true;forest;1
143;208;251;211;land;false;forest;1
144;173;210;205;land;false;forest;1
145;254;249;198;land;false;forest;1
146;226;122;185;land;false;plains;1
147;188;156;247;land;false;forest;1
148;154;209;251;land;false;plains;1
149;252;185;167;land;false;plains;1
150;139;210;199;land;false;forest;1
151;240;150;240;land;false;forest;1
152;159;213;228;land;true;forest;1
153;128;248;237;land;false;plains;1
154;183;216;167;land;false;forest;1
155;158;168;249;land;false;forest;1
156;143;251;217;land;false;forest;1
157;130;251;161;land;false;forest;1
158;128;171;244;land;false;forest;1
159;147;132;224;land;false;forest;1
160;202;198;140;land;false;forest;1
161;90;223;243;land;false;plains;1
162;129;208;235;land;false;plains;1
163;245;113;251;land;false;forest;1
164;94;209;224;land;false;plains;1
165;216;205;138;land;false;plains;1
166;143;209;230;land;false;forest;1
167;72;231;231;land;false;forest;1
168;212;205;223;land;false;plains;1
169;240;47;235;land;false;forest;1
170;219;113;210;land;false;forest;1
171;226;201;84;land;false;forest;1
172;247;214;214;land;false;plains;1
173;220;191;144;land;false;forest;1
174;253;197;59;land;false;plains;1
175;237;202;192;land;true;forest;1
176;116;228;166;land;false;forest;1
177;214;110;198;land;false;forest;1
178;251;149;133;land;false;forest;1
179;250;170;94;land;false;forest;1
180;238;101;183;land;false;plains;1
181;231;214;128;land;false;forest;1
182;243;62;218;land;false;plains;1
183;228;187;193;land;false;forest;1
184;240;200;172;land;false;plains;1
185;85;242;228;land;false;forest;1
186;226;139;204;land;false;plains;1
187;100;236;205;land;false;forest;1
188;196;131;178;land;false;forest;1
189;193;163;178;land;false;forest;1
190;125;254;197;land;false;plains;1
191;210;225;90;land;false;forest;1
192;238;193;75;land;false;plains;1
193;201;251;103;land;false;forest;1
194;24;252;234;land;false;forest;1
195;235;150;236;land;false;forest;1
196;234;138;135;land;false;plains;1
197;157;204;214;land;false;forest;1
198;182;210;123;land;false;forest;1
199;129;157;228;land;false;forest;1
200;159;140;237;land;false;forest;1
201;239;228;118;land;false;forest;1
202;248;127;148;land;true;forest;1
203;249;128;203;land;false;forest;1
204;229;241;238;land;false;forest;1
205;180;199;207;land;false;forest;1
206;182;217;208;land;false;plains;1
207;230;244;51;land;false;plains;1
208;220;234;221;land;false;forest;1
209;115;234;233;land;false;forest;1
210;180;157;207;land;false;plains;1
211;150;177;175;land;false;forest;1
212;235;89;186;land;false;forest;1
213;144;233;218;land;false;plains;1
214;181;176;210;land;false;forest;1
215;236;100;234;land;false;forest;1
216;245;221;233;land;false;forest;1
217;223;160;153;land;false;forest;1
218;249;252;175;land;false;forest;1
219;203;216;144;land;false;forest;1
220;232;188;211;land;false;forest;1
221;152;244;198;land;false;forest;1
222;179;115;207;land;false;forest;1
223;192;234;214;land;false;forest;1
224;149;213;174;land;false;forest;1
225;240;200;187;land;false;forest;1
226;220;211;127;land;false;plains;1
227;210;103;250;land;true;plains;1
228;196;241;175;land;false;forest;1
229;185;100;224;land;false;forest;1
230;138;171;238;land;false;forest;1
231;245;139;155;land;false;forest;1
232;104;232;186;land;false;plains;1
233;239;148;170;land;false;forest;1
234;161;185;225;land;false;forest;1
235;204;224;161;land;false;forest;1
236;227;216;155;land;false;forest;1
237;248;166;203;land;false;forest;1
238;207;193;134;land;false;forest;1
239;171;107;254;land;false;forest;1
240;226;105;210;land;false;plains;1
241;230;147;186;land;false;plains;1
242;222;140;230;land;false;forest;1
243;246;178;140;land;false;forest;1
244;212;197;136;land;false;forest;1
245;50;252;249;land;true;plains;1
246;193;223;250;land;false;forest;1
247;253;153;226;land;false;forest;1
248;229;212;201;land;false;forest;1
249;130;249;129;land;false;plains;1
250;203;221;114;land;false;forest;1
251;135;191;216;land;false;plains;1
252;192;133;249;land;false;forest;1
253;185;252;244;land;false;forest;1
254;184;187;245;land;false;forest;1
255;165;239;142;land;false;plains;1
256;205;245;174;land;true;forest;1
257;206;161;225;land;false;forest;1
258;198;127;250;land;false;forest;1
259;65;248;245;land;false;forest;1
260;253;115;189;land;false;marsh;1
261;128;233;216;land;false;plains;1
262;174;167;161;land;false;forest;1
263;251;146;239;land;false;forest;1
264;230;228;97;land;false;forest;1
265;48;222;238;land;false;plains;1
266;167;228;193;land;false;forest;1
267;131;190;225;land;false;forest;1
268;242;67;204;land;false;plains;1
269;226;216;182;land;false;forest;1
270;155;185;174;land;false;forest;1
271;231;229;106;land;false;forest;1
272;92;235;249;land;true;forest;1
273;238;243;68;land;false;forest;1
274;241;211;133;land;false;forest;1
275;229;46;232;land;false;forest;1
276;236;214;208;land;false;forest;1
277;232;194;213;land;true;forest;1
278;34;249;239;land;false;forest;1
279;248;236;178;land;true;forest;1
280;248;93;219;land;false;forest;1
281;168;112;246;land;false;forest;1
282;166;219;246;land;false;forest;1
283;73;241;254;land;true;forest;1
284;205;204;146;land;false;forest;1
285;191;112;254;land;false;forest;1
286;132;248;162;land;false;forest;1
287;209;112;218;land;false;plains;1
288;184;178;243;land;true;forest;1
289;147;221;164;land;false;forest;1
290;210;246;85;land;false;plains;1
291;124;228;166;land;false;forest;1
292;191;204;168;land;false;forest;1
293;118;178;219;land;false;forest;1
294;173;241;218;land;false;forest;1
295;160;252;194;land;false;plains;1
296;227;147;185;land;false;plains;1
297;251;147;161;land;true;plains;1
298;223;159;148;land;false;plains;1
299;167;206;232;land;false;forest;1
300;248;190;217;land;false;forest;1
301;197;164;222;land;false;forest;1
302;199;184;185;land;false;forest;1
303;173;215;180;land;false;forest;1
304;245;205;54;land;true;forest;1
305;250;115;198;land;false;forest;1
306;141;188;246;land;false;forest;1
307;222;172;208;land;false;forest;1
308;157;124;228;land;false;plains;1
309;159;207;242;land;false;forest;1
310;199;103;221;land;true;forest;1
311;248;215;162;land;false;forest;1
312;190;185;163;land;false;forest;1
313;179;195;140;land;true;forest;1
314;220;183;101;land;false;plains;1
315;174;179;190;land;false;forest;1
316;183;248;81;land;false;forest;1
317;220;87;199;land;false;forest;1
318;237;228;67;land;false;forest;1
319;149;231;206;land;false;forest;1
320;205;250;154;land;false;forest;1
321;224;249;253;land;false;plains;1
322;242;152;207;land;false;forest;1
323;237;158;150;land;false;forest;1
324;218;58;233;land;false;forest;1
325;237;175;221;land;false;plains;1
326;202;94;234;land;false;forest;1
327;194;157;217;land;false;forest;1
328;253;247;127;land;false;forest;1
329;170;149;250;land;false;forest;1
330;175;163;193;land;false;forest;1
331;195;254;63;land;false;plains;1
332;241;130;212;land;false;forest;1
333;172;200;247;land;false;forest;1
334;222;149;198;land;false;forest;1
335;201;202;201;land;false;forest;1
336;118;248;211;land;false;plains;1
337;173;224;212;land;false;forest;1
338;210;171;138;land;false;forest;1
339;144;243;171;land;false;plains;1
340;209;200;125;land;false;forest;1
341;187;165;180;land;false;plains;1
342;92;179;238;land;true;forest;1
343;138;174;215;land;false;forest;1
344;176;251;242;land;false;forest;1
345;115;241;187;land;true;forest;1
346;254;253;190;land;false;forest;1
347;167;171;175;land;false;forest;1
348;159;234;162;land;false;plains;1
349;149;214;213;land;false;forest;1
350;254;46;241;land;false;forest;1
351;250;48;204;land;false;forest;1
352;188;252;162;land;false;plains;1
353;201;181;221;land;false;forest;1
354;146;213;222;land;false;forest;1
355;120;226;196;land;false;plains;1
356;211;188;252;land;false;forest;1
357;238;229;179;land;false;forest;1
358;250;250;237;land;false;marsh;1
359;193;246;158;land;false;forest;1
360;209;107;235;land;false;forest;1
361;148;231;220;land;false;forest;1
362;139;220;208;land;false;forest;1
363;200;251;173;land;false;forest;1
364;144;197;252;land;true;plains;1
365;79;252;243;land;false;forest;1
366;157;232;157;land;false;forest;1
367;226;54;245;land;false;plains;1
368;199;183;200;land;false;forest;1
369;253;222;219;land;false;plains;1
370;158;222;194;land;false;marsh;1
371;216;220;148;land;false;plains;1
372;194;194;201;land;false;plains;1
373;216;85;203;land;false;forest;1
374;184;224;124;land;true;plains;1
375;213;207;168;land;false;plains;1
376;188;250;127;land;false;plains;1
377;160;185;178;land;false;forest;1
378;251;228;56;land;false;forest;1
379;107;254;175;land;false;plains;1
380;145;254;230;land;false;plains;1
381;216;82;249;land;false;forest;1
382;210;150;241;land;false;plains;1
383;242;218;137;land;true;plains;1
384;213;235;89;land;false;forest;1
385;100;212;243;land;false;forest;1
386;98;208;208;land;false;plains;1
387;167;120;224;land;false;forest;1
388;247;225;212;land;false;forest;1
389;209;244;233;land;false;forest;1
390;238;239;26;land;false;plains;1
391;50;243;219;land;false;plains;1
392;251;138;194;land;false;plains;1
393;244;68;212;land;true;forest;1
394;251;122;136;land;false;plains;1
395;244;68;223;land;false;plains;1
396;234;186;187;land;false;plains;1
397;117;235;213;land;false;forest;1
398;191;251;156;land;false;plains;1
399;241;195;193;land;false;forest;1
400;237;102;206;land;false;plains;1
401;94;202;247;land;false;plains;1
402;233;128;168;land;false;plains;1
403;254;210;165;land;false;plains;1
404;152;247;182;land;false;forest;1
405;211;203;136;land;false;forest;1
406;92;192;248;land;true;forest;1
407;142;198;195;land;false;plains;1
408;248;181;109;land;false;forest;1
409;151;238;189;land;false;plains;1
410;89;241;186;land;false;forest;1
411;221;212;196;land;false;forest;1
412;241;236;92;land;false;forest;1
413;226;226;170;land;false;plains;1
414;162;132;240;land;false;plains;1
415;114;242;233;land;true;forest;1
416;182;127;242;land;false;forest;1
417;230;152;157;land;false;forest;1
418;182;134;252;land;false;forest;1
419;246;119;247;land;false;forest;1
420;186;200;232;land;false;plains;1
421;242;214;104;land;false;plains;1
422;163;225;207;land;false;forest;1
423;250;221;97;land;false;forest;1
424;206;213;131;land;false;plains;1
425;201;251;134;land;true;plains;1
426;103;248;233;land;false;forest;1
427;208;103;223;land;false;forest;1
428;211;236;91;land;false;forest;1
429;239;120;216;land;false;plains;1
430;98;247;214;land;false;plains;1
431;143;233;143;land;false;marsh;1
432;225;123;155;land;false;plains;1
433;101;250;208;land;false;forest;1
434;248;173;231;land;false;plains;1
435;240;102;227;land;false;forest;1
436;248;162;240;land;false;forest;1
437;238;158;148;land;true;forest;1
438;191;115;200;land;false;plains;1
439;109;205;193;land;false;forest;1
440;180;248;232;land;false;plains;1
441;161;191;214;land;false;forest;1
442;153;180;238;land;false;plains;1
443;200;237;141;land;false;forest;1
444;251;241;86;land;false;forest;1
445;50;238;221;land;false;plains;1
446;195;206;226;land;false;forest;1
447;172;229;207;land;false;forest;1
448;214;157;209;land;false;forest;1
449;194;236;141;land;false;forest;1
450;245;52;250;land;false;forest;1
451;162;163;191;land;false;forest;1
452;52;242;207;land;false;forest;1
453;249;188;236;land;false;forest;1
454;187;132;219;land;false;marsh;1
455;68;200;252;land;false;forest;1
456;116;234;237;land;false;forest;1
457;51;248;217;land;false;plains;1
458;240;200;174;land;false;forest;1
459;254;161;124;land;false;forest;1
460;220;239;233;land;false;forest;1
461;234;173;187;land;false;forest;1
462;245;164;191;land;false;forest;1
463;177;102;235;land;false;forest;1
464;177;167;224;land;false;forest;1
465;197;79;231;land;false;forest;1
466;107;205;241;land;true;forest;1
467;239;252;155;land;false;plains;1
468;211;212;184;land;false;plains;1
469;128;235;142;land;false;forest;1
470;154;209;212;land;false;forest;1
471;193;101;213;land;false;forest;1
472;250;99;220;land;true;forest;1
473;124;221;240;land;false;plains;1
474;244;246;156;land;false;forest;1
475;229;216;111;land;false;forest;1
476;83;231;198;land;false;forest;1
477;185;92;245;land;false;plains;1
478;193;184;129;land;false;forest;1
479;249;225;42;land;false;forest;1
480;230;221;82;land;true;plains;1
481;152;238;138;land;false;forest;1
482;217;246;126;land;false;plains;1
483;236;226;252;land;true;forest;1
484;187;210;155;land;true;forest;1
485;220;152;170;land;true;forest;1
486;109;219;211;land;false;forest;1
487;223;165;199;land;false;forest;1
488;195;238;207;land;false;plains;1
489;71;223;209;land;false;forest;1
490;192;104;210;land;false;plains;1
491;243;149;246;land;false;plains;1
492;176;220;224;land;false;plains;1
493;197;225;232;land;false;forest;1
494;251;244;184;land;true;forest;1
495;197;147;221;land;false;forest;1
496;77;245;232;land;false;forest;1
497;243;226;41;land;true;forest;1
498;193;185;245;land;false;forest;1
499;211;197;121;land;true;forest;1
500;172;208;169;land;false;forest;1
501;187;217;148;land;false;forest;1
502;230;251;243;land;false;forest;1
503;228;226;108;land;false;plains;1
504;201;106;199;land;false;plains;1
505;200;220;237;land;false;plains;1
506;184;203;137;land;false;forest;1
507;128;232;252;land;false;forest;1
508;160;246;247;land;false;forest;1
509;247;234;84;land;false;plains;1
510;233;175;112;land;false;forest;1
511;107;239;196;land;false;plains;1
512;172;232;137;land;true;forest;1
513;196;142;165;land;true;plains;1
514;160;129;242;land;false;forest;1
515;196;103;248;land;false;plains;1
516;191;183;229;land;false;forest;1
517;186;241;227;land;false;plains;1
518;137;233;193;land;false;forest;1
519;184;220;188;land;false;forest;1
520;247;179;228;land;true;forest;1
521;198;125;244;land;false;plains;1
522;227;197;109;land;false;forest;1
523;229;192;161;land;false;plains;1
524;93;221;196;land;false;forest;1
525;233;55;244;land;false;plains;1
526;231;196;238;land;false;forest;1
527;251;239;45;land;false;plains;1
528;248;223;189;land;true;forest;1
529;244;178;178;land;false;plains;1
530;195;200;204;land;false;forest;1
531;211;131;202;land;false;forest;1
532;179;226;215;land;false;forest;1
533;235;122;164;land;true;plains;1
534;153;175;218;land;false;forest;1
535;229;227;73;land;true;forest;1
536;240;216;129;land;false;forest;1
537;107;244;182;land;false;forest;1
538;249;63;232;land;false;plains;1
539;56;211;242;land;false;forest;1
540;213;245;48;land;true;forest;1
541;169;230;107;land;false;forest;1
542;95;191;223;land;false;forest;1
543;241;166;152;land;false;forest;1
544;230;197;176;land;false;forest;1
545;132;155;244;land;false;forest;1
546;187;249;97;land;false;forest;1
547;216;102;195;land;false;plains;1
548;244;240;97;land;false;forest;1
549;204;112;214;land;false;forest;1
550;167;253;131;land;false;plains;1
551;193;239;88;land;true;forest;1
552;131;182;254;land;false;plains;1
553;245;113;144;land;false;forest;1
554;209;167;242;land;false;forest;1
555;238;212;241;land;false;forest;1
556;81;239;248;land;false;forest;1
557;215;248;48;land;false;forest;1
558;222;245;77;land;false;forest;1
559;235;144;185;land;false;forest;1
560;206;236;86;land;false;plains;1
561;143;174;225;land;false;plains;1
562;252;201;231;land;false;forest;1
563;127;186;196;land;false;plains;1
564;79;252;238;land;true;forest;1
565;127;210;166;land;false;plains;1
566;253;191;109;land;false;forest;1
567;161;170;231;land;true;forest;1
568;172;202;161;land;false;forest;1
569;189;238;224;land;false;forest;1
570;227;73;215;land;false;forest;1
571;100;179;226;land;true;forest;1
572;246;96;183;land;false;forest;1
573;230;172;168;land;false;forest;1
574;221;190;176;land;false;forest;1
575;244;97;201;land;false;plains;1
576;76;245;186;land;false;forest;1
577;217;193;253;land;false;forest;1
578;248;164;91;land;false;plains;1
579;224;233;166;land;false;plains;1
580;145;245;212;land;false;plains;1
581;150;208;232;land;false;forest;1
582;197;235;128;land;false;forest;1
583;251;181;253;land;false;forest;1
584;254;252;229;land;false;plains;1
585;129;156;220;land;true;forest;1
586;151;199;171;land;false;forest;1
587;77;236;218;land;false;plains;1
588;180;168;195;land;false;plains;1
589;232;235;142;land;true;plains;1
590;224;218;155;land;true;forest;1
591;233;253;135;land;false;forest;1
592;216;177;198;land;false;plains;1
593;254;132;170;land;false;plains;1
594;232;180;253;land;true;forest;1
595;42;252;245;land;false;forest;1
596;171;232;250;land;false;plains;1
597;90;190;237;land;false;forest;1
598;241;223;59;land;false;plains;1
599;245;163;159;land;false;forest;1
600;150;160;240;land;false;forest;1
601;111;164;237;land;false;plains;1
602;195;141;191;land;false;forest;1
603;231;228;53;land;false;forest;1
604;133;235;195;land;false;plains;1
605;176;216;154;land;false;forest;1
606;204;162;139;land;false;marsh;1
607;182;207;215;land;false;plains;1
608;120;142;242;land;false;forest;1
609;200;131;186;land;false;plains;1
610;166;250;88;land;false;plains;1
611;71;218;241;land;false;forest;1
612;180;177;157;land;false;plains;1
613;231;196;204;land;false;forest;1
614;141;125;247;land;false;forest;1
615;175;204;141;land;false;plains;1
616;181;235;219;land;false;plains;1
617;248;213;237;land;false;forest;1
618;227;219;60;land;false;forest;1
619;247;121;235;land;false;plains;1
620;178;127;233;land;false;plains;1
621;204;227;104;land;false;forest;1
622;197;167;232;land;false;plains;1
623;159;242;160;land;false;plains;1
624;244;110;184;land;true;plains;1
625;239;180;160;land;false;forest;1
626;224;78;216;land;false;forest;1
627;122;216;169;land;false;plains;1
628;163;208;153;land;false;plains;1
629;144;195;204;land;false;plains;1
630;223;128;253;land;false;forest;1
631;250;159;109;land;false;plains;1
632;218;182;107;land;false;forest;1
633;225;167;213;land;false;forest;1
634;232;198;125;land;false;forest;1
635;124;149;247;land;false;forest;1
636;187;188;146;land;false;forest;1
637;248;232;72;land;false;plains;1
638;228;153;174;land;false;forest;1
639;236;168;228;land;false;forest;1
640;248;206;96;land;false;forest;1
641;238;93;229;land;true;forest;1
642;203;244;244;land;false;plains;1
643;167;145;247;land;false;forest;1
644;82;217;206;land;false;forest;1
645;243;61;234;land;true;forest;1
646;130;209;230;land;false;marsh;1
647;244;60;211;land;false;forest;1
648;200;244;149;land;false;plains;1
649;224;227;178;land;false;forest;1
650;193;114;210;land;false;plains;1
651;250;179;237;land;false;forest;1
652;249;88;173;land;false;forest;1
653;199;227;225;land;false;plains;1
654;242;122;142;land;false;forest;1
655;188;238;84;land;false;marsh;1
656;234;85;216;land;false;plains;1
657;176;155;174;land;false;forest;1
658;96;153;254;land;false;urban;1
659;125;239;219;land;false;forest;1
660;110;223;183;land;false;forest;1
661;188;251;227;land;false;plains;1
662;242;170;235;land;false;plains;1
663;204;211;193;land;false;plains;1
664;183;245;220;land;false;forest;1
665;224;230;216;land;false;forest;1
666;254;222;177;land;false;forest;1
667;203;62;249;land;false;forest;1
668;187;204;149;land;false;plains;1
669;144;247;201;land;false;plains;1
670;224;186;99;land;false;forest;1
671;84;212;247;land;false;forest;1
672;178;251;90;land;false;forest;1
673;221;158;171;land;false;forest;1
674;217;81;204;land;false;plains;1
675;217;248;209;land;true;forest;1
676;161;236;243;land;false;forest;1
677;228;202;195;land;false;plains;1
678;181;193;164;land;false;plains;1
679;163;216;245;land;false;forest;1
680;150;231;228;land;false;plains;1
681;203;184;239;land;false;plains;1
682;210;219;119;land;false;plains;1
683;162;205;165;land;false;forest;1
684;229;129;149;land;false;forest;1
685;214;145;198;land;false;forest;1
686;155;189;207;land;false;forest;1
687;184;190;190;land;false;forest;1
688;252;222;206;land;false;plains;1
689;176;106;229;land;false;plains;1
690;226;76;233;land;false;forest;1
691;220;236;107;land;false;forest;1
692;245;225;180;land;false;plains;1
693;225;138;245;land;false;forest;1
694;210;158;248;land;false;forest;1
695;142;244;161;land;false;plains;1
696;177;241;83;land;false;forest;1
697;239;126;243;land;false;plains;1
698;197;120;252;land;false;forest;1
699;72;224;248;land;false;marsh;1
700;142;234;204;land;false;plains;1
701;220;181;132;land;false;plains;1
702;134;195;215;land;false;forest;1
703;176;144;241;land;false;forest;1
704;133;175;250;land;false;forest;1
705;174;242;94;land;false;forest;1
706;174;246;111;land;false;forest;1
707;148;242;192;land;false;forest;1
708;224;169;200;land;false;forest;1
709;241;167;208;land;false;forest;1
710;204;72;254;land;false;forest;1
711;253;247;224;land;false;forest;1
712;151;205;212;land;false;plains;1
713;199;207;156;land;false;plains;1
714;244;68;241;land;false;plains;1
715;193;151;211;land;false;forest;1
716;125;228;235;land;true;forest;1
717;183;197;208;land;false;forest;1
718;94;234;180;land;false;forest;1
719;199;184;187;land;false;plains;1
720;227;215;190;land;false;plains;1
721;238;245;127;land;false;forest;1
722;240;163;121;land;false;forest;1
723;244;132;227;land;false;plains;1
724;246;158;100;land;false;plains;1
725;253;66;189;land;false;plains;1
726;205;230;143;land;false;forest;1
727;136;216;248;land;false;plains;1
728;143;134;249;land;false;forest;1
729;40;244;218;land;false;plains;1
730;251;170;152;land;false;forest;1
731;190;172;146;land;false;forest;1
732;242;202;137;land;false;forest;1
733;45;226;233;land;false;plains;1
734;170;245;110;land;true;plains;1
735;235;121;189;land;false;forest;1
736;118;247;186;land;true;forest;1
737;222;251;138;land;false;plains;1
738;236;217;215;land;false;plains;1
739;246;218;181;land;false;forest;1
740;141;219;171;land;false;plains;1
741;185;195;231;land;false;plains;1
742;196;229;148;land;true;plains;1
743;248;199;171;land;false;plains;1
744;157;198;203;land;true;forest;1
745;254;248;78;land;false;forest;1
746;212;252;167;land;false;forest;1
747;220;185;128;land;false;forest;1
748;245;174;137;land;false;forest;1
749;153;196;157;land;false;plains;1
750;223;159;217;land;false;forest;1
751;189;135;213;land;false;forest;1
752;181;164;200;land;false;forest;1
753;149;151;212;land;false;forest;1
754;217;236;234;land;false;forest;1
755;186;251;68;land;false;forest;1
756;204;60;238;land;false;forest;1
757;219;186;171;land;false;forest;1
758;193;194;135;land;false;forest;1
759;190;194;186;land;false;forest;1
760;192;196;192;land;true;forest;1
761;236;247;35;land;true;forest;1
762;209;187;126;land;true;plains;1
763;252;224;25;land;false;plains;1
764;231;93;198;land;false;forest;1
765;155;209;192;land;false;plains;1
766;252;101;223;land;false;forest;1
767;213;196;234;land;false;forest;1
768;163;148;222;land;false;forest;1
769;250;123;211;land;false;forest;1
770;126;235;197;land;false;plains;1
771;232;138;254;land;false;forest;1
772;247;100;226;land;false;plains;1
773;187;227;241;land;false;forest;1
774;231;231;106;land;false;forest;1
775;239;176;132;land;false;forest;1
776;249;92;216;land;false;plains;1
777;211;191;133;land;false;forest;1
778;114;187;200;land;false;forest;1
779;232;164;222;land;false;forest;1
780;249;132;134;land;false;plains;1
781;51;251;206;land;false;plains;1
782;246;135;187;land;false;forest;1
783;130;246;137;land;false;forest;1
784;176;251;198;land;false;forest;1
785;190;250;111;land;false;forest;1
786;15;236;250;land;false;plains;1
787;211;222;241;land;false;forest;1
788;169;245;131;land;false;forest;1
789;235;44;236;land;false;plains;1
790;129;217;223;land;false;forest;1
791;167;123;228;land;false;forest;1
792;202;241;191;land;false;marsh;1
793;192;206;140;land;false;forest;1
794;219;147;157;land;false;plains;1
795;233;246;245;land;false;forest;1
796;222;166;139;land;false;forest;1
797;143;222;162;land;false;forest;1
798;213;111;181;land;false;forest;1
799;104;238;210;land;false;forest;1
800;176;247;168;land;false;plains;1
801;140;213;233;land;false;forest;1
802;208;189;212;land;false;forest;1
803;162;228;251;land;false;forest;1
804;232;211;194;land;false;forest;1
805;198;151;231;land;false;forest;1
806;200;133;211;land;false;forest;1
807;101;252;201;land;false;forest;1
808;100;234;177;land;false;forest;1
809;232;41;249;land;false;forest;1
810;222;246;87;land;false;plains;1
811;229;210;119;land;true;plains;1
812;189;150;206;land;false;plains;1
813;202;196;108;land;true;forest;1
814;149;222;130;land;false;forest;1
815;242;246;175;land;false;forest;1
816;237;160;209;land;false;forest;1
817;254;181;69;land;true;plains;1
818;157;217;131;land;false;forest;1
819;146;224;242;land;false;forest;1
820;230;212;178;land;false;forest;1
821;243;121;190;land;false;plains;1
