311;supply_node;3139.00;16.10;808.00;5.66;0
311;supply_node;3303.00;14.15;804.00;0.85;0
311;supply_node;3207.00;15.50;796.00;3.79;0
311;supply_node;3195.00;16.10;775.00;0.09;0
311;supply_node;3275.00;14.28;777.00;3.03;0
311;supply_node;3162.00;15.80;773.00;4.51;0
311;supply_node;3118.00;16.35;772.00;2.26;0
311;supply_node;3273.00;14.40;760.00;5.20;0
311;bunker;3147.00;16.75;833.00;1.24;0
311;bunker;3241.00;15.50;788.00;4.26;0
311;bunker;3254.00;16.35;874.00;0.64;0
311;bunker;3257.00;15.80;808.00;3.31;0
311;bunker;3274.00;14.55;762.00;5.98;0
311;bunker;3282.00;15.12;848.00;2.71;0
311;bunker;3190.00;15.50;776.00;3.91;0
311;bunker;3131.00;15.00;781.00;1.75;0
311;bunker;3274.00;14.55;786.00;4.42;0
311;bunker;3215.00;16.10;845.00;5.98;0
311;bunker;3177.00;16.35;810.00;2.36;0
311;bunker;3128.00;16.90;841.00;0.20;0
311;bunker;3222.00;15.50;767.00;3.22;0
311;bunker;3210.00;16.10;794.00;4.42;0
311;bunker;3238.00;15.25;769.00;2.26;0
311;bunker;3141.00;15.80;768.00;4.93;0
311;bunker;3233.00;15.65;880.00;0.21;0
311;bunker;3102.00;17.50;848.00;2.87;0
311;bunker;3278.00;14.43;805.00;0.71;0
311;bunker;3186.00;15.25;850.00;1.92;0
311;bunker;3234.00;16.60;850.00;4.93;0
311;bunker;3118.00;16.60;774.00;1.32;0
311;bunker;3206.00;16.23;881.00;3.98;0
311;bunker;3127.00;18.60;868.00;1.82;0
311;bunker;3102.00;17.20;836.00;3.38;0
311;bunker;3170.00;16.10;805.00;6.04;0
311;bunker;3164.00;15.00;785.00;2.43;0
311;bunker;3282.00;16.60;863.00;5.45;0
311;bunker;3208.00;16.10;871.00;0.37;0
311;bunker;3298.00;14.40;834.00;4.49;0
311;bunker;3269.00;15.00;800.00;0.87;0
311;bunker;3169.00;16.60;827.00;3.89;0
311;bunker;3293.00;16.10;877.00;5.10;0
311;bunker;3150.00;15.50;801.00;2.94;0
311;bunker;3218.00;15.50;818.00;0.78;0
311;bunker;3301.00;14.70;812.00;0.88;0
311;bunker;3166.00;15.00;797.00;5.00;0
311;bunker;3268.00;16.10;839.00;1.38;0
311;bunker;3111.00;16.10;805.00;4.05;0
311;bunker;3150.00;17.80;870.00;5.61;0
311;bunker;3235.00;16.60;840.00;3.45;0
311;anti_air_building;3250.00;16.60;869.00;4.66;0
311;anti_air_building;3100.00;16.60;821.00;1.39;0
311;anti_air_building;3133.00;18.45;858.00;4.05;0
311;synthetic_refinery;3290.00;16.10;876.00;0.44;0
311;fuel_silo;3266.00;15.38;800.00;4.56;0
311;radar_station;3208.00;16.10;820.00;0.13;0
311;rocket_site;3314.00;14.40;837.00;3.96;0
311;nuclear_reactor;3108.00;17.20;846.00;5.16;0
332;arms_factory;1066.00;9.70;591.00;6.22;0
332;arms_factory;1083.00;9.70;562.00;4.06;0
332;arms_factory;1071.00;9.70;602.00;0.79;0
332;arms_factory;1090.00;9.70;577.00;3.46;0
332;arms_factory;1083.00;9.70;574.00;6.12;0
332;arms_factory;1077.00;9.70;583.00;2.51;0
332;industrial_complex;1069.00;9.70;572.00;5.52;0
332;industrial_complex;1065.00;9.70;593.00;0.45;0
332;industrial_complex;1073.00;9.70;581.00;4.57;0
332;industrial_complex;1064.00;9.70;580.00;0.95;0
332;industrial_complex;1091.00;9.70;580.00;2.51;0
332;industrial_complex;1065.00;9.70;601.00;5.18;0
332;air_base;1066.00;9.70;599.00;3.02;0
332;supply_node;1070.00;9.70;592.00;5.22;0
332;supply_node;1073.00;9.70;572.00;0.41;0
332;supply_node;1086.00;9.85;577.00;3.36;0
332;naval_base;1061.00;9.50;601.00;-1.82;14375
332;naval_base;1092.00;9.70;576.00;0.79;14238
332;naval_base;1077.00;9.50;568.00;0.28;14804
332;bunker;1067.00;9.70;602.00;3.52;0
332;bunker;1071.00;9.70;577.00;4.73;0
332;bunker;1087.00;10.00;577.00;1.46;0
332;coastal_bunker;1092.00;9.70;564.00;0.79;0
332;coastal_bunker;1079.00;9.50;563.00;0.28;0
332;coastal_bunker;1069.00;9.70;605.00;-3.43;0
332;dockyard;1069.00;9.70;605.00;-3.43;0
332;anti_air_building;1078.00;9.70;579.00;2.58;0
332;anti_air_building;1076.00;9.85;588.00;5.24;0
332;anti_air_building;1063.00;9.70;577.00;3.09;0
332;synthetic_refinery;1075.00;9.70;598.00;3.19;0
332;fuel_silo;1084.00;9.70;573.00;1.02;0
332;radar_station;1077.00;9.70;583.00;1.67;0
332;rocket_site;1082.00;10.00;588.00;0.07;0
332;nuclear_reactor;1079.00;9.70;569.00;1.63;0
332;floating_harbor;1055.21;9.50;595.70;1.33;3081
332;floating_harbor;1076.92;9.50;558.27;-2.86;5424
332;floating_harbor;1096.95;9.50;566.05;-2.36;12582
299;arms_factory;1527.00;9.70;944.00;2.21;0
299;arms_factory;1534.00;9.70;957.00;4.87;0
299;arms_factory;1528.00;9.70;934.00;1.25;0
299;arms_factory;1529.00;9.70;944.00;5.38;0
299;arms_factory;1535.00;9.70;957.00;5.48;0
299;arms_factory;1530.00;9.70;934.00;3.32;0
299;industrial_complex;1523.00;9.70;938.00;1.16;0
299;industrial_complex;1537.00;9.70;957.00;3.82;0
299;industrial_complex;1531.00;9.70;934.00;5.38;0
299;industrial_complex;1525.00;9.70;938.00;1.77;0
299;industrial_complex;1539.00;9.70;957.00;5.89;0
299;industrial_complex;1536.00;9.70;963.00;5.99;0
299;air_base;1526.00;9.70;938.00;3.83;0
299;supply_node;1520.00;9.70;925.00;0.20;0
299;supply_node;1517.00;9.70;956.00;1.68;0
299;supply_node;1538.00;9.70;974.00;4.61;0
299;supply_node;1521.00;9.70;972.00;0.91;0
299;supply_node;1533.00;9.70;957.00;3.85;0
299;supply_node;1523.00;9.70;939.00;0.50;0
299;naval_base;1512.00;9.70;952.00;-1.77;15051
299;naval_base;1528.00;9.70;978.00;-2.94;14941
299;naval_base;1530.00;9.70;925.00;1.11;14335
299;naval_base;1542.00;9.70;952.00;0.79;14335
299;naval_base;1537.00;9.70;941.00;1.42;14335
299;naval_base;1544.00;9.70;980.00;-3.55;15493
299;bunker;1534.00;9.70;946.00;1.83;0
299;bunker;1529.00;9.70;941.00;3.39;0
299;bunker;1526.00;9.70;971.00;6.06;0
299;bunker;1521.00;9.70;925.00;2.44;0
299;bunker;1523.00;9.70;962.00;0.28;0
299;bunker;1541.00;9.70;972.00;1.83;0
299;coastal_bunker;1545.00;9.70;969.00;1.29;0
299;coastal_bunker;1515.00;9.50;921.00;-0.52;0
299;coastal_bunker;1532.00;9.70;932.00;1.42;0
299;coastal_bunker;1511.00;9.50;952.00;-1.77;0
299;coastal_bunker;1524.00;9.70;978.00;-2.94;0
299;coastal_bunker;1541.00;9.70;959.00;-4.29;0
299;dockyard;1529.00;9.70;923.00;1.11;0
299;anti_air_building;1522.00;9.70;973.00;5.01;0
299;anti_air_building;1530.00;9.70;960.00;6.22;0
299;anti_air_building;1539.00;9.70;980.00;4.06;0
299;synthetic_refinery;1524.00;9.70;973.00;0.79;0
299;fuel_silo;1531.00;9.70;960.00;3.46;0
299;radar_station;1527.00;9.70;950.00;4.99;0
299;rocket_site;1526.00;9.70;973.00;2.51;0
299;nuclear_reactor;1533.00;9.70;960.00;5.52;0
299;floating_harbor;1505.14;9.50;958.37;1.37;7509
299;floating_harbor;1532.26;9.50;918.87;-2.03;2804
299;floating_harbor;1548.40;9.50;963.84;-1.15;12212
299;floating_harbor;1542.92;9.50;935.94;-1.72;12236
289;arms_factory;1606.00;9.70;1045.00;2.65;0
289;arms_factory;1613.00;9.70;1056.00;5.31;0
289;arms_factory;1602.00;9.70;1044.00;1.69;0
289;arms_factory;1613.00;9.70;1054.00;3.25;0
289;arms_factory;1600.00;9.70;1043.00;1.09;0
289;arms_factory;1612.00;9.70;1052.00;3.76;0
289;industrial_complex;1615.00;9.70;1056.00;0.14;0
289;industrial_complex;1605.00;9.70;1044.00;1.70;0
289;industrial_complex;1610.00;9.70;1055.00;5.82;0
289;industrial_complex;1602.00;9.70;1043.00;2.20;0
289;industrial_complex;1611.00;9.70;1053.00;3.76;0
289;industrial_complex;1613.00;9.70;1057.00;1.60;0
289;air_base;1600.00;9.70;1045.00;2.81;0
289;supply_node;1610.00;9.70;1052.00;4.84;0
289;naval_base;1617.00;9.50;1066.00;-3.14;14481
289;bunker;1614.00;9.70;1053.00;4.87;0
289;coastal_bunker;1614.00;9.70;1051.00;-0.38;0
289;dockyard;1609.00;9.50;1055.00;-3.14;0
289;anti_air_building;1615.00;9.70;1055.00;5.48;0
289;anti_air_building;1600.00;9.70;1044.00;3.32;0
289;anti_air_building;1611.00;9.70;1054.00;1.16;0
289;synthetic_refinery;1615.00;9.70;1058.00;3.82;0
289;fuel_silo;1605.00;9.70;1045.00;5.38;0
289;radar_station;1612.00;9.70;1057.00;0.27;0
289;rocket_site;1602.00;9.70;1044.00;5.89;0
289;nuclear_reactor;1613.00;9.70;1054.00;5.99;0
289;floating_harbor;1610.00;9.50;1063.00;0.00;6359
239;arms_factory;1534.00;10.00;1232.00;1.69;0
239;arms_factory;1632.00;9.70;1119.00;4.35;0
239;arms_factory;1466.00;9.70;1203.00;1.09;0
239;arms_factory;1566.00;10.60;1168.00;3.75;0
239;arms_factory;1597.00;9.70;1092.00;0.13;0
239;arms_factory;1562.00;10.60;1236.00;3.15;0
239;industrial_complex;1628.00;10.60;1171.00;4.36;0
239;industrial_complex;1642.00;10.00;1166.00;2.20;0
239;industrial_complex;1630.00;9.70;1126.00;4.86;0
239;industrial_complex;1633.00;9.70;1111.00;0.14;0
239;industrial_complex;1607.00;9.70;1087.00;2.80;0
239;industrial_complex;1544.00;10.60;1244.00;0.65;0
239;air_base;1591.00;10.45;1234.00;3.31;0
239;supply_node;1473.00;9.70;1174.00;5.34;0
239;supply_node;1542.00;10.30;1203.00;2.00;0
239;supply_node;1520.00;9.85;1369.00;3.47;0
239;supply_node;1480.00;10.60;1248.00;1.23;0
239;supply_node;1618.00;9.85;1125.00;2.71;0
239;supply_node;1681.00;9.70;1154.00;5.65;0
239;supply_node;1542.00;10.00;1263.00;3.41;0
239;supply_node;1644.00;9.70;1126.00;4.88;0
239;supply_node;1470.00;10.73;1265.00;1.53;0
239;supply_node;1623.00;10.60;1181.00;4.12;0
239;supply_node;1504.00;9.70;1183.00;0.77;0
239;supply_node;1551.00;10.00;1180.00;3.71;0
239;supply_node;1550.00;10.60;1328.00;0.01;0
239;supply_node;1537.00;10.00;1347.00;2.95;0
239;supply_node;1599.00;9.70;1113.00;4.42;0
239;supply_node;1499.00;10.45;1234.00;2.18;0
239;supply_node;1601.00;10.00;1159.00;5.12;0
239;supply_node;1635.00;9.70;1149.00;0.31;0
239;supply_node;1565.00;10.30;1200.00;4.35;0
239;supply_node;1511.00;9.70;1202.00;5.83;0
239;supply_node;1557.00;10.60;1222.00;2.49;0
239;supply_node;1493.00;10.00;1214.00;0.25;0
239;supply_node;1541.00;10.00;1291.00;1.72;0
239;supply_node;1644.00;10.00;1175.00;4.66;0
239;supply_node;1613.00;9.70;1096.00;0.96;0
239;supply_node;1592.00;9.70;1095.00;3.90;0
239;supply_node;1527.00;10.00;1253.00;5.37;0
239;supply_node;1573.00;11.10;1237.00;3.13;0
239;supply_node;1457.00;9.70;1200.00;6.07;0
239;supply_node;1463.00;9.70;1186.00;1.26;0
239;supply_node;1563.00;10.60;1278.00;4.20;0
239;supply_node;1474.00;9.70;1206.00;0.50;0
239;supply_node;1579.00;9.70;1111.00;3.44;0
239;supply_node;1574.00;10.60;1169.00;0.09;0
239;supply_node;1669.00;9.70;1168.00;2.67;0
239;supply_node;1484.00;9.70;1190.00;5.61;0
239;supply_node;1603.00;10.60;1195.00;0.80;0
239;supply_node;1668.00;9.70;1134.00;4.84;0
239;supply_node;1582.00;10.60;1214.00;1.50;0
239;supply_node;1533.00;10.00;1328.00;2.98;0
239;supply_node;1503.00;10.60;1260.00;0.74;0
239;supply_node;1568.00;9.70;1143.00;2.21;0
239;supply_node;1594.00;9.70;1135.00;5.15;0
239;supply_node;1658.00;9.70;1149.00;2.91;0
239;supply_node;1556.00;9.70;1158.00;4.39;0
239;supply_node;1547.00;10.60;1239.00;1.04;0
239;supply_node;1530.00;9.70;1309.00;3.62;0
239;supply_node;1588.00;10.60;1230.00;0.28;0
239;supply_node;1528.00;9.70;1169.00;3.21;0
239;supply_node;1581.00;10.15;1189.00;5.79;0
239;supply_node;1628.00;9.70;1109.00;2.45;0
239;supply_node;1519.00;10.00;1344.00;3.93;0
239;supply_node;1550.00;10.30;1309.00;1.68;0
239;supply_node;1555.00;10.60;1291.00;4.62;0
239;supply_node;1524.00;10.00;1273.00;6.10;0
239;supply_node;1486.00;10.60;1266.00;3.86;0
239;supply_node;1556.00;10.30;1261.00;5.33;0
239;supply_node;1511.00;10.00;1247.00;1.99;0
239;supply_node;1531.00;10.60;1237.00;4.57;0
239;supply_node;1476.00;10.30;1231.00;1.23;0
239;supply_node;1512.00;10.00;1221.00;4.16;0
239;supply_node;1538.00;10.00;1222.00;0.46;0
239;supply_node;1527.00;9.85;1191.00;3.40;0
239;supply_node;1597.00;10.60;1177.00;4.88;0
239;supply_node;1619.00;10.30;1163.00;2.63;0
239;supply_node;1584.00;10.60;1153.00;5.57;0
239;supply_node;1614.00;10.00;1145.00;0.77;0
239;supply_node;1577.00;9.70;1128.00;4.81;0
239;supply_node;1660.00;9.70;1119.00;0.00;0
239;supply_node;1605.00;9.70;1082.00;2.94;0
239;naval_base;1651.00;9.50;1113.00;0.34;15479
239;naval_base;1589.00;9.50;1090.00;-0.14;14481
239;naval_base;1516.00;9.50;1169.00;-1.19;14961
239;naval_base;1479.00;9.70;1166.00;1.17;14961
239;naval_base;1497.00;9.50;1174.00;0.00;14961
239;naval_base;1601.00;9.50;1083.00;0.20;14481
239;naval_base;1657.00;9.50;1112.00;0.17;15479
239;naval_base;1558.00;9.50;1147.00;-0.98;14670
239;naval_base;1459.00;9.50;1180.00;-1.11;14607
239;naval_base;1567.00;9.50;1125.00;-1.28;14291
239;naval_base;1570.00;9.50;1113.00;-1.25;14291
239;naval_base;1561.00;9.50;1137.00;-0.93;14670
239;naval_base;1619.00;9.50;1087.00;0.71;13890
239;naval_base;1636.00;9.70;1110.00;0.98;13890
239;naval_base;1454.00;9.50;1193.00;-1.25;14607
239;naval_base;1487.00;9.50;1181.00;0.00;14961
239;naval_base;1544.00;9.50;1166.00;-0.57;14670
239;bunker;1633.00;9.70;1120.00;1.70;0
239;bunker;1473.00;9.70;1180.00;5.82;0
239;bunker;1555.00;10.85;1213.00;2.20;0
239;bunker;1608.00;9.70;1082.00;3.76;0
239;bunker;1581.00;10.60;1235.00;1.60;0
239;bunker;1538.00;10.00;1219.00;2.81;0
239;bunker;1556.00;10.30;1251.00;0.65;0
239;bunker;1548.00;10.30;1280.00;2.21;0
239;bunker;1510.00;10.15;1232.00;4.87;0
239;bunker;1584.00;9.70;1104.00;1.25;0
239;bunker;1672.00;10.00;1151.00;5.38;0
239;bunker;1673.00;10.00;1169.00;5.48;0
239;bunker;1636.00;9.70;1137.00;3.32;0
239;bunker;1675.00;9.70;1134.00;1.16;0
239;bunker;1509.00;10.30;1249.00;3.82;0
239;bunker;1477.00;9.70;1217.00;5.38;0
239;bunker;1577.00;10.60;1183.00;1.77;0
239;bunker;1559.00;10.60;1284.00;5.89;0
239;bunker;1546.00;9.78;1179.00;5.99;0
239;bunker;1528.00;9.70;1366.00;3.83;0
239;bunker;1599.00;9.70;1097.00;0.21;0
239;bunker;1544.00;10.00;1259.00;2.87;0
239;bunker;1643.00;10.00;1160.00;4.44;0
239;bunker;1507.00;9.70;1187.00;2.27;0
239;bunker;1620.00;10.00;1146.00;4.94;0
239;bunker;1483.00;11.10;1271.00;1.32;0
239;bunker;1535.00;10.00;1323.00;4.34;0
239;bunker;1489.00;10.60;1254.00;5.55;0
239;bunker;1589.00;10.60;1220.00;3.39;0
239;bunker;1477.00;10.00;1237.00;6.05;0
239;bunker;1607.00;10.00;1155.00;1.33;0
239;bunker;1529.00;9.70;1190.00;3.99;0
239;bunker;1540.00;9.85;1193.00;1.83;0
239;bunker;1547.00;10.60;1245.00;3.39;0
239;bunker;1577.00;10.60;1166.00;6.06;0
239;bunker;1595.00;10.00;1192.00;2.44;0
239;bunker;1612.00;10.60;1177.00;0.28;0
239;bunker;1614.00;9.70;1090.00;1.83;0
239;bunker;1479.00;9.70;1180.00;4.50;0
239;bunker;1558.00;9.70;1152.00;2.34;0
239;bunker;1687.00;9.70;1154.00;3.55;0
239;bunker;1656.00;9.70;1126.00;0.28;0
239;bunker;1624.00;10.60;1169.00;2.95;0
239;bunker;1586.00;10.00;1161.00;5.61;0
239;bunker;1593.00;9.70;1108.00;1.99;0
239;bunker;1564.00;10.60;1190.00;5.01;0
239;bunker;1504.00;9.70;1195.00;6.22;0
239;bunker;1523.00;9.70;1309.00;4.06;0
239;bunker;1466.00;9.70;1182.00;0.79;0
239;bunker;1484.00;10.00;1211.00;3.46;0
239;bunker;1658.00;9.70;1123.00;6.12;0
239;bunker;1531.00;9.85;1271.00;2.51;0
239;bunker;1599.00;10.00;1183.00;5.52;0
239;bunker;1502.00;10.30;1237.00;0.45;0
239;bunker;1616.00;9.70;1111.00;4.57;0
239;bunker;1462.00;9.70;1202.00;0.95;0
239;bunker;1565.00;9.70;1135.00;2.51;0
239;bunker;1527.00;9.70;1165.00;5.18;0
239;bunker;1520.00;10.00;1330.00;3.02;0
239;bunker;1544.00;10.00;1327.00;5.68;0
239;bunker;1581.00;10.60;1204.00;0.96;0
239;bunker;1599.00;9.70;1141.00;5.08;0
239;bunker;1471.00;11.10;1268.00;0.01;0
239;bunker;1521.00;10.00;1254.00;4.13;0
239;bunker;1538.00;10.00;1300.00;5.69;0
239;bunker;1547.00;10.60;1310.00;3.52;0
239;bunker;1573.00;9.70;1134.00;4.73;0
239;bunker;1541.00;10.30;1343.00;1.46;0
239;bunker;1497.00;10.60;1253.00;4.13;0
239;bunker;1535.00;10.00;1236.00;0.52;0
239;coastal_bunker;1611.00;9.50;1083.00;1.11;0
239;coastal_bunker;1636.00;9.70;1106.00;0.98;0
239;coastal_bunker;1536.00;9.70;1148.00;0.86;0
239;coastal_bunker;1545.00;9.50;1165.00;-0.57;0
239;coastal_bunker;1659.00;9.50;1109.00;0.17;0
239;coastal_bunker;1571.00;9.50;1112.00;-1.25;0
239;coastal_bunker;1583.00;9.70;1094.00;-1.57;0
239;coastal_bunker;1548.00;9.50;1154.00;-0.98;0
239;coastal_bunker;1479.00;9.70;1168.00;1.17;0
239;coastal_bunker;1462.00;9.50;1176.00;-1.11;0
239;coastal_bunker;1489.00;9.50;1180.00;0.00;0
239;coastal_bunker;1561.00;9.50;1129.00;-0.37;0
239;coastal_bunker;1567.00;9.50;1124.00;-1.28;0
239;coastal_bunker;1449.00;9.50;1200.00;-1.25;0
239;coastal_bunker;1650.00;9.70;1113.00;0.34;0
239;coastal_bunker;1497.00;9.50;1176.00;0.00;0
239;coastal_bunker;1625.00;9.50;1093.00;0.71;0
239;dockyard;1535.00;9.70;1153.00;0.86;0
239;anti_air_building;1614.00;10.60;1184.00;1.19;0
239;anti_air_building;1558.00;10.60;1253.00;5.31;0
239;anti_air_building;1678.00;10.00;1147.00;0.58;0
239;synthetic_refinery;1521.00;10.00;1338.00;3.25;0
239;fuel_silo;1557.00;9.93;1317.00;1.09;0
239;radar_station;1570.00;10.60;1226.00;2.55;0
239;rocket_site;1521.00;9.70;1176.00;5.32;0
239;nuclear_reactor;1579.00;10.60;1241.00;1.70;0
239;floating_harbor;1470.30;9.50;1163.21;-3.39;138
239;floating_harbor;1642.53;9.50;1104.02;-3.21;1532
239;floating_harbor;1504.00;9.50;1169.00;-3.14;2124
239;floating_harbor;1540.24;9.50;1163.09;-3.71;2154
239;floating_harbor;1623.56;9.50;1083.69;-2.43;4774
239;floating_harbor;1590.01;9.50;1081.07;-3.28;5033
239;floating_harbor;1444.36;9.50;1195.79;-4.39;5174
239;floating_harbor;1450.74;9.50;1179.87;-4.25;5179
239;floating_harbor;1566.36;9.50;1106.79;-4.39;5659
239;floating_harbor;1484.00;9.50;1175.00;-3.14;6366
239;floating_harbor;1554.40;9.50;1132.80;-4.07;7610
239;floating_harbor;1544.18;9.50;1150.12;-4.12;7802
239;floating_harbor;1524.63;9.50;1152.14;-3.34;8427
239;floating_harbor;1639.82;9.50;1101.12;-2.16;8902
239;floating_harbor;1560.30;9.50;1122.99;-4.42;11922
239;floating_harbor;1662.15;9.50;1106.10;-2.98;11937
239;floating_harbor;1607.37;9.50;1070.14;-2.94;12028
261;arms_factory;1849.00;9.70;1259.00;1.39;0
261;arms_factory;1863.00;9.70;1253.00;4.40;0
261;arms_factory;1860.00;9.70;1260.00;5.61;0
261;arms_factory;1815.00;9.70;1248.00;3.45;0
261;arms_factory;1860.00;9.70;1262.00;6.11;0
261;arms_factory;1815.00;9.70;1252.00;1.39;0
261;industrial_complex;1846.00;9.70;1235.00;4.06;0
261;industrial_complex;1813.00;9.70;1255.00;1.90;0
261;industrial_complex;1836.00;9.70;1237.00;2.00;0
261;industrial_complex;1842.00;9.70;1247.00;6.12;0
261;industrial_complex;1844.00;9.70;1239.00;2.50;0
261;industrial_complex;1850.00;9.70;1249.00;5.17;0
261;air_base;1872.00;9.70;1217.00;1.90;0
261;supply_node;1849.00;9.70;1269.00;3.62;0
261;supply_node;1872.00;9.70;1239.00;0.28;0
261;supply_node;1828.00;9.70;1263.00;3.21;0
261;supply_node;1832.00;9.70;1243.00;5.79;0
261;supply_node;1854.00;9.70;1254.00;2.45;0
261;supply_node;1816.00;9.70;1248.00;3.93;0
261;supply_node;1843.00;9.70;1239.00;1.68;0
261;supply_node;1880.00;9.70;1214.00;4.62;0
261;supply_node;1869.00;9.70;1254.00;6.10;0
261;supply_node;1858.00;9.70;1237.00;3.86;0
261;supply_node;1862.00;9.70;1227.00;5.33;0
261;naval_base;1873.00;9.50;1209.00;-1.48;13325
261;naval_base;1857.00;9.50;1225.00;-1.03;13325
261;naval_base;1822.00;9.70;1244.00;0.59;13325
261;naval_base;1825.00;9.70;1250.00;0.00;13325
261;naval_base;1827.00;9.50;1241.00;-1.25;13325
261;naval_base;1844.00;9.50;1229.00;-0.36;13325
261;bunker;1863.00;9.70;1242.00;5.84;0
261;bunker;1821.00;9.70;1256.00;2.58;0
261;bunker;1843.00;9.70;1238.00;5.24;0
261;bunker;1855.00;9.70;1235.00;1.62;0
261;bunker;1811.00;9.70;1246.00;5.74;0
261;bunker;1862.00;9.70;1242.00;1.02;0
261;bunker;1891.00;9.70;1218.00;5.15;0
261;bunker;1841.00;9.70;1268.00;0.07;0
261;bunker;1862.00;10.00;1267.00;3.09;0
261;bunker;1869.00;9.70;1227.00;5.75;0
261;bunker;1832.00;9.70;1238.00;2.13;0
261;coastal_bunker;1825.00;9.50;1248.00;0.00;0
261;coastal_bunker;1826.00;9.50;1243.00;-1.25;0
261;coastal_bunker;1875.00;9.50;1205.00;-0.51;0
261;coastal_bunker;1853.00;9.50;1225.00;-1.03;0
261;coastal_bunker;1824.00;9.50;1247.00;0.59;0
261;coastal_bunker;1835.00;9.50;1233.00;-0.36;0
261;dockyard;1824.00;9.70;1248.00;0.59;0
261;anti_air_building;1821.00;9.70;1243.00;5.31;0
261;anti_air_building;1857.00;9.70;1259.00;1.69;0
261;anti_air_building;1820.00;9.70;1246.00;3.25;0
261;synthetic_refinery;1846.00;9.70;1232.00;1.09;0
261;fuel_silo;1823.00;9.70;1248.00;3.76;0
261;radar_station;1853.00;9.70;1239.00;5.30;0
261;rocket_site;1849.00;9.70;1242.00;1.70;0
261;nuclear_reactor;1834.00;9.70;1236.00;5.82;0
261;floating_harbor;1834.00;9.50;1218.00;-2.96;2287
261;floating_harbor;1822.36;9.50;1239.79;-4.39;2593
261;floating_harbor;1805.53;9.50;1239.63;-4.04;5284
261;floating_harbor;1837.54;9.50;1224.45;-3.50;6193
261;floating_harbor;1871.60;9.50;1198.88;-3.65;8279
261;floating_harbor;1851.00;9.50;1220.40;-4.17;11732
238;arms_factory;1873.00;9.70;1317.00;1.09;0
238;arms_factory;1926.00;10.00;1346.00;3.75;0
238;arms_factory;1842.00;9.70;1336.00;0.13;0
238;arms_factory;1963.00;9.70;1295.00;3.15;0
238;arms_factory;1859.00;9.70;1314.00;4.36;0
238;arms_factory;1920.00;9.70;1305.00;2.20;0
238;industrial_complex;1885.00;10.00;1261.00;4.86;0
238;industrial_complex;1798.00;10.00;1376.00;0.14;0
238;industrial_complex;1882.00;9.70;1311.00;2.80;0
238;industrial_complex;1953.00;10.00;1339.00;0.65;0
238;industrial_complex;1900.00;9.70;1285.00;3.31;0
238;industrial_complex;1898.00;10.00;1314.00;4.87;0
238;air_base;1844.00;9.70;1305.00;2.71;0
238;supply_node;1797.00;9.70;1360.00;3.47;0
238;supply_node;1844.00;9.70;1326.00;1.23;0
238;supply_node;1938.00;10.00;1326.00;2.71;0
238;supply_node;1817.00;10.00;1365.00;5.65;0
238;supply_node;1802.00;10.00;1383.00;3.41;0
238;supply_node;1866.00;9.70;1355.00;4.88;0
